Date,Tmax,Tmin,Precip,Sunabs,Nub,Solrad
1962-06-08,17.6,2.6,0,4.8,2,6.1963575466
1962-06-09,16.1,3.8,0,7.1,1,7.2011722839
1962-06-10,13.5,0.1,0,7.7,1,8.5409252669
1962-06-11,13.6,4.5,0,4.3,4,6.1544902659
1962-06-12,15,3.2,0,7.4,2,9.3782708813
1962-06-13,14.9,6.2,0,5.7,5,8.4153234247
1962-06-14,16.7,6.4,0,7.2,3,8.9177307934
1962-06-15,18.2,6.1,0,7.5,2,8.9177307934
1962-06-16,19.7,8.3,0,6,4,7.6617123718
1962-06-17,22.2,10.1,0,6.4,7,8.4571907055
1962-06-18,24.6,13.6,0,6.4,6,8.4990579862
1962-06-19,22,12.8,5.1,6.5,2,7.1174377224
1962-06-20,15.4,9.4,3.1,0,8,2.2608331589
1962-06-21,14.1,3,0,6.1,4,8.4571907055
1962-06-22,12.6,0.8,0,7.3,0,8.8758635127
1962-06-23,12,2.4,0,4.2,7,5.8195520201
1962-06-24,12.5,9.2,0,1.8,6,5.5683483358
1962-06-25,17,9.5,0,1.5,8,3.4749842998
1962-06-26,16.9,9.2,0,6,2,6.8662340381
1962-06-27,19,11.5,0,1.1,8,3.1819133347
1962-06-28,15.8,11.8,3.8,0,8,1.1304165794
1962-06-30,13.6,9.7,0,1.3,7,4.3541971949
1962-07-01,11.6,4.2,0,7.4,2,7.7873142139
1962-07-02,10.2,6.3,1.8,0,7,1.6328239481
1962-07-04,10.7,8.5,7.4,0,8,1.2141511409
1962-07-05,10.6,8.6,0.9,0,8,1.800293071
1962-07-06,10,1.4,0,5.7,2,7.9966506175
1962-07-07,11.2,0.5,0,6,4,6.9081013188
1962-07-08,12.8,2.5,0,2,4,6.0288884237
1962-07-09,16.5,5,0,5.4,4,7.3686414067
1962-07-10,15.6,4.6,0,5.8,2,8.373456144
1962-07-11,14.5,9,0,7.2,3,9.2108017584
1962-07-12,16,4.6,0,7.6,2,9.2108017584
1962-07-13,14.5,4.5,0,3.4,5,6.6987649152
1962-07-14,10.2,6.3,4.4,0,8,0.9629474566
1962-07-15,7.3,4.2,11.7,0,8,2.5957714046
1962-07-16,9.1,3,0,0,6,2.4701695625
1962-07-17,15.2,1,0,8.4,0,10.7180238644
1962-07-18,12.8,3.8,0,8.2,0,10.173749215
1962-07-19,11.7,-2.4,0,8.3,0,10.0062800921
1962-07-20,14.2,2.6,0,7.5,1,10.3830856186
1962-07-21,13.5,4.5,0,2.3,7,6.9918358803
1962-07-22,14,4.2,0,8.6,1,10.0062800921
1962-07-23,9.7,-0.2,0,8.9,4,7.6617123718
1962-07-24,9,-1.7,0,8.1,1,8.7921289512
1962-07-26,13.2,5.8,0,5.4,7,6.6568976345
1962-07-27,14.8,7,0,1.7,6,6.5731630731
1962-07-28,13.5,7.8,0,0.2,8,5.2752773707
1962-07-29,15,8.3,0,1,6,4.8147372828
1962-07-30,11.6,5.5,1.3,1.4,8,3.5587188612
1962-07-31,12.7,9.8,0.1,0,8,1.3816202638
1962-08-01,17.4,9.9,0,5.5,5,7.2849068453
1962-08-02,20.3,6,0,6.9,2,10.46682018
1962-08-03,22.5,9.8,0,9,2,11.513502198
1962-08-04,25.5,12.2,0,8.7,2,11.2622985137
1962-08-05,26.1,11.4,0,8.1,0,10.5505547415
1962-08-06,23.4,16.5,0,3.6,5,6.1963575466
1962-08-07,27.7,14.9,26.3,5.5,8,7.4523759682
1962-08-08,17.6,10.3,12.2,0,8,0.7117437722
1962-08-09,12.5,11,10.5,0,8,0.5442746494
1962-08-10,13.8,9.5,1.5,0,8,1.6746912288
1962-08-11,12.6,8.4,0.3,0,8,3.5587188612
1962-08-12,12.3,5.3,0,3.1,6,8.4571907055
1962-08-13,14.5,3.2,0,8.3,5,13.3556625497
1962-08-14,15.2,10,0,0,7,5.987021143
1962-08-15,21.5,9,0,9.5,4,12.3089805317
1962-08-17,23.6,12,0,7.8,2,11.5553694788
1962-08-18,15.6,7.3,0,4.3,2,7.4942432489
1962-08-19,13.5,0.3,0,9.2,0,15.0722210592
1962-08-20,13.3,0.2,0,8.2,0,14.1092736027
1962-08-21,10.5,3.9,0,0,8,5.1915428093
1962-08-22,10.7,2.1,0,6.7,5,10.9692275487
1962-08-23,12.3,1.1,0,4.8,3,8.9595980741
1962-08-24,14.5,3.2,0,6.6,2,14.5279464099
1962-08-25,17.2,9.2,0,5.1,5,12.2252459703
1962-08-26,22,5.8,0,9,3,13.2719279883
1962-08-27,15.8,6,0,8.8,4,13.606866234
1962-08-28,11,5.2,0.1,1.7,7,8.2897215826
1962-08-29,12.5,6.1,0,4.5,4,13.0625915847
1962-08-30,20.6,5.8,0,8.4,3,15.9933012351
1962-08-31,24.8,9.8,0,8.7,0,14.7372828135
1962-09-01,28.6,12.8,0,9.1,1,16.2863722001
1962-09-02,25,14.3,0,7.2,3,13.5649989533
1962-09-03,27,12.7,15.8,8.7,2,14.4860791292
1962-09-04,23.8,14.9,0,4.4,6,9.7132091271
1962-09-05,14.9,8,0,0.5,5,5.7776847394
1962-09-06,18.2,11.8,12.3,0,8,3.9773916684
1962-09-07,21.5,9,0,9.2,2,16.9981159724
1962-09-09,19.7,7.2,0,6.6,3,16.5794431652
1962-09-10,18,8.1,0,4.4,5,12.2252459703
1962-09-11,13.2,3.8,0,9.1,5,18.9658781662
1962-09-13,18,9,0,9.9,1,19.8450910613
1962-09-14,18.6,10.6,20,1.6,7,5.6939501779
1962-09-15,20.1,12.3,2.8,1.6,8,1.9677621938
1962-09-16,14.8,9,27.5,0,8,0.5442746494
1962-09-17,15.8,9,0.1,4.5,5,9.6294745656
1962-09-18,21,3.6,0,9.3,0,21.3104458865
1962-09-19,21.2,5,0,9.6,0,20.34749843
1962-09-20,20,7.6,0,9.2,0,21.4779150094
1962-09-21,19.1,10.2,0,8.9,0,21.4360477287
1962-09-22,19.6,11.6,0,9.3,0,22.1059242202
1962-09-23,20.3,12.4,0,9.2,0,22.3989951853
1962-09-24,20,11.8,0,7.2,4,15.0722210592
1962-09-25,24,14.7,0,8.7,1,21.1011094829
1962-09-26,24.5,16.3,26.4,4,6,11.8484404438
1962-09-27,19.3,12.8,0,7.9,4,17.2493196567
1962-09-28,18,5.8,0,8.5,0,22.440862466
1962-09-29,21.2,3.4,0,9.3,0,24.6179610634
1962-09-30,20.8,6.2,0,8.9,1,23.5294117647
1962-10-01,23.5,9.8,0,9.1,2,20.4312329914
1962-10-02,24,11.2,0,7.8,2,22.8595352732
1962-10-03,22,14.8,0,9,4,21.4360477287
1962-10-04,21.2,13.5,0,8.8,1,24.7435629056
1962-10-05,23.6,12.4,0,4.9,5,13.8999371991
1962-10-06,24.5,13,14.4,3.6,5,13.2719279883
1962-10-07,15,9.4,0.6,0.5,6,10.6761565836
1962-10-08,21.2,3.6,0,10.3,1,26.0414486079
1962-10-09,20.2,7.9,0,10.8,1,24.7854301863
1962-10-10,13.8,6.5,0,0,7,4.4797990371
1962-10-13,18.2,8,0,10.8,4,21.9803223781
1962-10-14,19.8,12,0,9.2,2,25.0366338706
1962-10-15,22.5,13.8,0,10,3,24.7854301863
1962-10-16,19.5,14.6,0,0.1,7,6.9499685995
1962-10-17,21,6.8,0,10.9,2,23.9062172912
1962-10-18,21.5,6.7,0,10.8,0,29.0558928198
1962-10-19,19.7,9.9,0,10.2,1,25.2041029935
1962-10-20,19.8,5.8,0,10.3,0,30.2700439606
1962-10-21,23.8,12.1,0,11.4,0,29.2652292234
1962-10-22,26,15.3,0,11.7,1,28.5953527318
1962-10-23,27.7,18,0,11,0,26.8787942223
1962-10-24,27,17.8,0,9,5,22.6920661503
1962-10-25,27.2,18.5,0,2.2,7,17.0818505338
1962-10-26,22.7,12,4.8,0,7,3.9773916684
1962-10-27,22.5,7.5,0,10.7,2,28.3860163282
1962-10-28,26,10.4,0,7.5,2,23.9899518526
1962-10-29,25,11.5,0,11,4,24.0318191333
1962-10-30,25.2,16,0,10.7,1,29.014025539
1962-10-31,28.6,18.3,0,11.1,3,22.1896587817
1962-12-03,22.7,12.6,0,8.3,6,20.2637638685
1962-12-04,20.7,14.8,0,9.9,5,28.3441490475
1962-12-05,21.9,15.5,0,9.8,3,30.1025748378
1962-12-08,26.5,18.7,1.8,0,7,10.9692275487
1962-12-09,27,17,0,12.3,1,27.7998743982
1962-12-11,32.1,18.8,19.8,12.3,2,26.627590538
1962-12-12,29.2,16,0,10.5,4,24.827297467
1962-12-13,25.2,14.5,0,8.7,1,29.2652292234
1962-12-14,25.2,13.7,0,7.9,3,24.0736864141
1962-12-15,24.5,19.7,0,2.1,6,11.8484404438
1962-12-16,26.8,19.7,0,8.7,6,16.9143814109
1962-12-17,28.5,16,0,11,1,27.5486707138
1962-12-18,30.2,19,0,12,0,29.6839020306
1962-12-19,32,23.3,0,10.2,0,30.9399204522
1962-12-20,30.6,22,0,9.2,2,28.6790872933
1962-12-21,31.8,18.6,0,9.7,2,26.4601214151
1962-12-23,37.6,20,0,10.8,0,27.2555997488
1962-12-24,26.8,15.6,0,8,4,29.4326983462
1962-12-25,35.1,20,0,10.9,3,30.9817877329
1962-12-26,28.7,17,0,8.7,2,27.7161398367
1962-12-27,27,10,0,10.6,2,28.427883609
1962-12-29,38,19.9,0,8.4,2,22.9432698346
1962-12-30,23.3,16.4,0,4.5,8,17.4586560603
1962-12-31,28.2,18,0,10.3,4,28.6372200126
1963-01-01,34.8,22.2,2.9,11.4,0,31.4423278208
1963-01-02,30.8,18.8,0.2,7.3,6,16.9562486916
1963-01-03,28.5,19.4,0,4.6,6,13.313795269
1963-01-04,27,20.6,4.5,4,5,10.9692275487
1963-01-07,31,19.4,52.7,5.8,4,14.4442118484
1963-01-08,28.3,19.4,0,6.5,6,19.1333472891
1963-01-09,23.4,15.5,0.1,1.8,6,9.1689344777
1963-01-10,22.6,14.1,0,7.1,6,9.9644128114
1963-01-11,23.6,13,0,8.1,3,10.8436257065
1963-01-13,26.8,20.2,0,10.9,2,10.46682018
1963-01-15,28.3,21.9,20,6.6,6,16.4957086037
1963-01-16,27,18.4,0,11.1,3,21.1429767637
1963-01-17,25.2,16.2,0,10,4,22.6501988696
1963-01-18,25.6,18.6,0,10.3,4,15.4490265857
1963-01-19,29,20,0,11.5,2,27.5486707138
1963-01-20,34.3,21.6,0,9.9,5,23.5294117647
1963-01-22,25.5,17.3,0,11.7,2,27.4649361524
1963-01-23,27,17.8,0,8.9,4,25.4553066778
1963-01-24,35,22,0,11.5,5,25.4134393971
1963-01-25,32.7,22.9,1,9.7,3,22.6083315889
1963-01-26,33,20.2,0.2,6,5,16.9562486916
1963-01-27,34.9,20.5,0,10.1,3,23.0270043961
1963-01-28,27.6,19.3,0,10.6,3,20.7243039565
1963-01-29,28.6,21.4,0,9.3,4,20.1800293071
1963-01-30,31.4,20.3,0,,2,24.6179610634
1963-01-31,37.2,23.5,0,11.6,3,24.7854301863
1963-02-01,33.1,24.2,0,11.8,0,25.1622357128
1963-02-02,32,23.4,0,11.6,2,24.6179610634
1963-02-04,31.5,21.2,0,10.1,3,20.5568348336
1963-02-05,26.5,16,0,12.2,1,20.3056311493
1963-02-06,26.7,16.7,0,12,2,25.6646430814
1963-02-07,30.7,20.7,0,10.7,3,26.1251831694
1963-02-08,29.7,21.8,0,9.6,5,24.0318191333
1963-02-09,29.4,23,0,7.3,6,20.3893657107
1963-02-10,25.5,21.7,20.2,0.5,8,3.893657107
1963-02-11,29.8,23,0,7.7,6,13.2719279883
1963-02-12,28.5,20.7,0,9.9,4,17.793594306
1963-02-13,32.2,20.6,3,7.4,3,21.4360477287
1963-02-14,30.4,20.4,0,8.7,3,19.300816412
1963-02-15,31.2,23.2,0,10.5,5,22.3989951853
1963-02-16,31.2,22.3,0.8,7.4,4,20.640569395
1963-02-17,28.5,22.8,52,2.5,8,8.7083943898
1963-02-18,29.7,22.5,0.3,4.8,7,14.6116809713
1963-02-19,29,16.2,0,12.4,0,26.9625287838
1963-02-20,28,17.7,0,11.3,0,29.7257693113
1963-02-21,26.1,14.2,0,10.9,1,27.674272556
1963-02-22,26.6,18.6,0,11.3,1,27.2555997488
1963-02-23,27,17.2,1.3,4.4,5,16.160770358
1963-02-24,25.1,17.9,0,1.1,4,13.606866234
1963-02-25,27,17,0,7.2,2,22.6083315889
1963-02-27,27.2,20.3,0,3.9,5,17.793594306
1963-02-28,27.8,21.9,0,,5,16.9562486916
1963-03-01,28.1,18.7,0,9.7,2,24.0736864141
1963-03-02,27.4,18.8,0,8,5,22.2733933431
1963-03-03,32,21.3,0,0,6,16.2445049194
1963-03-04,31.6,21,0,10,3,21.3104458865
1963-03-05,34,21.5,34.7,11,4,23.7387481683
1963-03-07,27.7,15.2,0,5.3,4,14.7791500942
1963-03-08,26.3,14.8,0,11.3,1,26.0833158886
1963-03-09,21.1,11.7,0,10.8,2,22.7758007117
1963-03-10,27,18,0,11.3,2,23.5294117647
1963-03-11,29,23,42.2,4.1,6,12.0996441281
1963-03-12,27,16.1,0.2,6,5,13.1463261461
1963-03-13,27.2,14.3,0,19.6,0,22.3571279045
1963-03-14,23.2,18,34.4,1.2,5,5.1496755286
1963-03-15,21,18.2,15.8,0,8,1.1722838602
1963-03-16,24.2,18.6,0,0,7,7.4523759682
1963-03-17,27.7,16.9,9.8,9,3,18.9658781662
1963-03-18,26.6,16.7,0.4,14.8,2,15.4908938664
1963-03-19,23.5,14.2,0,10.3,3,20.8499057986
1963-03-20,22.2,13.2,0.2,0.6,5,12.3927150932
1963-03-21,24,13.7,0,9.4,1,22.1477915009
1963-03-22,23.2,17.5,0,5,3,17.0399832531
1963-03-23,27,18.5,0.1,8.8,2,16.2863722001
1963-03-25,23.1,11.4,64.1,7.2,3,21.0173749215
1963-03-26,21.3,14.2,0,4.3,6,11.5972367595
1963-03-27,18,8.2,0,6.6,2,18.4216035169
1963-03-28,22,4.8,0,9.7,0,23.6968808876
1963-03-29,21.7,7,0,9.7,0,22.7758007117
1963-03-30,24.4,15.7,0,,0,21.8547205359
1963-03-31,29,18.2,15.2,6.8,7,14.1930081641
1963-04-01,27.6,19.2,4,5.7,6,11.6391040402
1963-04-02,26.2,15,0,9,0,18.4634707976
1963-04-03,27,16.8,0,8.1,2,14.0255390412
1963-04-04,28,19.3,0,10.5,1,18.1285325518
1963-04-05,27.7,18.7,0,10.1,0,19.3845509734
1963-04-06,28.3,20.2,1.7,5.6,4,13.3975298304
1963-04-08,21.8,16.5,0,4.8,5,10.173749215
1963-04-09,21.5,9.3,0,9.6,1,17.5842579024
1963-04-10,21,9.6,0,10.5,1,19.4264182541
1963-04-11,19.7,11.8,0.6,2.4,5,7.7035796525
1963-04-12,21.6,10.2,0,9.5,1,16.2863722001
1963-04-13,25.8,14.8,0,6.2,5,13.8162026376
1963-04-14,25.2,16,6.8,7.3,5,15.5746284279
1963-04-15,20.7,12.4,1,4.3,6,9.5038727235
1963-04-16,20.2,7.7,0,9.3,0,17.6261251832
1963-04-17,19.9,13.5,0,7.4,2,14.0255390412
1963-04-18,19.2,9,0,9.6,2,16.8725141302
1963-04-19,20.9,8.4,0,9.5,3,16.746912288
1963-04-20,26.7,11.5,0,9.3,3,15.3652920243
1963-04-21,28.8,14.9,0,8.6,3,15.0722210592
1963-04-22,28.5,17.5,0,6.6,3,12.6020514968
1963-04-23,29.7,18.7,17.7,9.2,3,12.6857860582
1963-04-24,27.5,18.8,0.4,5.9,5,9.3364036006
1963-04-25,31.2,21.4,0,7.9,4,11.5553694788
1963-04-26,26.4,21,7.3,4,5,8.6246598283
1963-04-27,22.6,13.8,14.8,0,8,2.846975089
1963-04-28,17.6,15.2,1.8,,6,2.6376386854
1963-04-29,19.7,15.7,0,0,8,3.8099225455
1963-04-30,19.5,14.8,27.1,0,8,3.5587188612
1963-05-01,24.4,17.7,4.4,4.8,6,7.2849068453
1963-05-02,17.9,13,0,0,8,2.5957714046
1963-05-03,16.6,10,0,7.8,2,11.7647058824
1963-05-05,20.6,9.1,0,8.3,4,12.4764496546
1963-05-06,19.3,9.2,0,4.3,4,8.9595980741
1963-05-07,22,11.5,0,9,1,11.220431233
1963-05-08,24.2,11.7,0,8.5,1,9.5038727235
1963-05-09,17.3,5.4,0,8.6,4,10.5505547415
1963-05-10,20.5,12.9,15.1,5,6,8.1641197404
1963-05-11,16.7,9,0,9.1,2,10.0900146535
1963-05-12,15.3,2.5,0,4.3,5,9.1689344777
1963-05-13,16.9,11.6,6.7,0.9,8,5.3171446515
1963-05-14,18.4,9.2,0,8.1,2,10.8854929872
1963-05-15,14.2,3.2,0,8.3,2,12.3927150932
1963-05-16,16,2.9,0,8.7,2,12.1415114088
1963-05-17,17,3.3,0,7.9,0,10.0481473728
1963-05-18,17.3,6.5,0,7.6,3,8.9595980741
1963-05-19,17.7,14.4,4.3,0,8,1.046682018
1963-05-20,17,11.2,0,4.4,8,5.0659409671
1963-05-21,24.4,15.1,0,4.4,4,5.987021143
1963-05-22,24.2,14.8,4.6,3.2,5,6.1963575466
1963-05-23,16.2,7.2,0,8,4,9.6294745656
1963-05-24,14.7,2.9,0,8,0,9.0433326355
1963-05-25,18.9,8.7,0,6.9,2,8.4571907055
1963-05-26,24,15.4,0,2.9,5,5.0659409671
1963-05-28,25.8,15,0,6.1,6,8.6665271091
1963-05-29,18,12.4,0,3.9,7,6.0707557044
1963-05-30,20.2,14.1,0,3.5,6,6.1544902659
1963-05-31,19,14.4,0,,5,5.1078082479
1963-06-01,19,10.4,0,4.8,6,6.9499685995
1963-06-02,21.4,11.8,0,7.4,2,8.7921289512
1963-06-03,21.4,11.8,0,6.6,0,9.127067197
1963-06-04,22.8,15.8,0,3.2,4,5.0659409671
1963-06-05,17.7,9.7,0,6.8,0,9.0433326355
1963-06-06,15.8,6.4,0,3.4,1,8.1222524597
1963-06-07,18.5,14.3,5.4,0,2,2.386435001
1963-06-08,17.8,11.8,0,0,2,2.5957714046
1963-06-09,16.2,10.2,48.6,1.8,1,4.8147372828
1963-06-10,15.1,12.3,6.2,0,1,2.5957714046
1963-06-11,15.3,5.4,0,8,2,9.3364036006
1963-06-12,12.8,3.1,0,6.6,3,8.4153234247
1963-06-13,14,1.7,0,6.2,4,8.0385178983
1963-06-14,13.3,8.8,0.5,3.3,3,6.7406321959
1963-06-15,12.9,10.2,64.8,0,7,0.4186728072
1963-06-16,9.3,7,6.2,0,5,2.0514967553
1963-06-17,12.5,6.2,0,6.8,7,7.9129160561
1963-06-18,12.7,1.7,0,4.9,7,7.7873142139
1963-06-19,16.2,4.5,0,7.9,0,9.2108017584
1963-06-20,12.7,4.2,0,7,4,10.0900146535
1963-06-21,7.7,1.5,0,1.9,4,4.940339125
1963-06-22,10.5,6,0,0,1,2.386435001
1963-06-23,15,3.2,0,7.3,7,8.9177307934
1963-06-24,17.6,8.5,0,4.9,5,8.5409252669
1963-06-25,23.7,13.6,0,1.3,8,5.5264810551
1963-06-26,18.7,14.2,0,1.3,4,3.893657107
1963-06-27,22.2,16.9,13.8,1.6,8,4.6891354407
1963-06-28,19.4,11.2,0,5.8,8,6.1544902659
1963-06-29,15,11.3,0,,8,5.2752773707
1963-06-30,14.4,7.2,0,6.1,6,7.7454469332
1963-07-01,12.5,8.5,0,3.5,8,7.5779778103
1963-07-02,11.5,6.2,0,0.3,7,4.8147372828
1963-07-03,13.5,9.1,0,1.3,8,6.4475612309
1963-07-04,16.1,10.8,0,5.4,6,7.8710487754
1963-07-05,15.5,11.3,0,2.8,7,4.6891354407
1963-07-06,20.7,15,29.1,1.1,8,3.433117019
1963-07-07,16.6,8.5,0,3.6,6,4.6472681599
1963-07-08,15,6.2,0,0,5,5.1496755286
1963-07-09,18.8,13.2,0.1,0,8,4.2285953527
1963-07-10,15.6,13.8,0,0,8,2.1352313167
1963-07-11,16.7,15.2,0.2,0,8,2.0514967553
1963-07-12,15.5,12.5,16.7,0,8,1.2560184216
1963-07-13,14.9,13.3,0.1,0,8,2.1352313167
1963-07-15,14.2,5,0,8.3,2,10.2156164957
1963-07-16,14,0.8,0,7.3,0,10.3830856186
1963-07-17,17.2,6.2,0,7.5,1,8.8758635127
1963-07-18,15.5,2.6,0,6,2,9.6294745656
1963-07-20,13.2,8.2,0,0,6,2.4283022818
1963-07-21,11,4.8,0,7,5,8.9177307934
1963-07-22,13.5,1.3,0,7.3,1,11.220431233
1963-07-23,18.6,6.5,0,8.1,2,11.0110948294
1963-07-24,19.3,8,0,7.6,1,11.4297676366
1963-07-25,18.8,7.5,0,7.9,0,13.1463261461
1963-07-26,18.8,7.7,0,8.7,0,11.513502198
1963-07-27,24.3,14.2,0,5.4,3,10.5924220222
1963-07-28,23.5,16.1,3.2,4.3,3,5.5683483358
1963-07-29,19.5,8.8,0,6.5,3,11.1366966716
1963-07-30,24.3,14.5,0,0.4,8,6.4475612309
1963-07-31,18.6,8.5,0,,6,10.2574837764
1963-08-01,13.2,4.1,0,3.8,5,8.2059870211
1963-08-02,14.5,8.9,8,3.8,7,9.5457400042
1963-08-03,14.1,10.4,2.7,2,6,4.6891354407
1963-08-04,10.4,3.2,0.3,6.3,5,10.46682018
1963-08-05,10.5,1.3,0,9.1,1,12.6439187775
1963-08-06,13.3,0.6,0,9.2,4,14.2348754448
1963-08-07,13,5.3,0,6.9,5,10.46682018
1963-08-08,14.4,2.4,0,7.4,2,13.4393971112
1963-08-11,11.6,8.9,7.4,0,8,2.6376386854
1963-08-12,16.5,5.7,0,8.2,2,13.9418044798
1963-08-13,19.1,7.8,0,7,3,13.7324680762
1963-08-14,18,7,0,6.9,3,10.2574837764
1963-08-15,11.7,8.6,0,2.2,8,8.7083943898
1963-08-16,9.7,3.6,0,4.1,5,8.9177307934
1963-08-18,16.2,8.3,24.1,6.7,2,15.2396901821
1963-08-19,14.4,11.3,20.2,0,8,1.4653548252
1963-08-20,16.2,9.9,0,7,4,14.4860791292
1963-08-21,16.7,9.5,12,0.3,7,6.6150303538
1963-08-22,18.5,9.8,0,8.7,4,16.5375758844
1963-08-23,20.5,7.5,0,8.1,4,18.4634707976
1963-08-24,19.3,9.6,0,6.4,5,14.653548252
1963-08-25,18.3,5.2,0,8,2,13.8999371991
1963-08-27,18.3,15,0.8,0.3,5,4.6472681599
1963-08-28,18,15,30.9,0,8,4.0192589491
1963-08-30,17.9,13.1,0,0,8,5.4846137743
1963-08-31,16.6,13,1,,8,2.2189658782
1963-09-01,19.2,13,0,7.5,5,17.0818505338
1963-09-02,23,14,21.8,0,7,8.1641197404
1963-09-03,19.2,15,1.4,0,8,2.8888423697
1963-09-04,16,12.6,40.9,0,8,4.7728700021
1963-09-05,15.2,11.5,2.1,0,8,3.6424534227
1963-09-06,12.6,10,5.1,0,8,3.433117019
1963-09-07,13.5,10.8,12.6,0,8,1.2978857023
1963-09-08,13.5,11.8,2.3,0,8,1.7584257902
1963-09-09,13.7,11.2,0,0,8,5.1915428093
1963-09-10,13.3,5.1,0,5.2,5,11.974042286
1963-09-11,11,5.2,0.1,0.3,8,6.4056939502
1963-09-12,11.1,6.5,0.1,0,8,6.2382248273
1963-09-13,16.2,3.8,0,7.7,1,20.1800293071
1963-09-14,21.5,8,0,8.4,0,22.9851371153
1963-09-16,22.5,12.5,0,9.3,3,13.7743353569
1963-09-17,19.4,11.8,0,7.8,6,18.254134394
1963-09-18,19.8,14.2,0,6.5,4,15.407159305
1963-09-19,21.9,15.2,0,3.1,7,14.1092736027
1963-09-20,22.4,15,0,6.3,4,17.1237178145
1963-09-21,17.4,10.8,0,5.1,4,20.2218965878
1963-09-22,16.2,11.7,11,5.1,6,16.8306468495
1963-09-25,15.6,10.7,0.2,0,8,4.3960644756
1963-09-26,15.1,8.5,0,2.5,7,12.4345823739
1963-09-27,14.7,7.2,12.5,1.3,6,13.020724304
1963-09-28,12.6,9,0,0,8,5.8195520201
1963-10-01,19.4,7.5,0,8,2,20.2218965878
1963-10-02,20.7,7.4,0,6.9,2,19.300816412
1963-10-03,20.5,8.4,0,8.7,1,26.5438559766
1963-10-04,20,7.5,0,8.1,2,27.0462633452
1963-10-05,23.2,10.7,0,9.8,3,22.3989951853
1963-10-06,22.5,10.9,0,8.7,2,24.0318191333
1963-10-07,23.2,11,0,8.8,3,27.967343521
1963-10-08,24.2,15.6,0,6.8,3,19.3426836927
1963-10-09,20.1,14.3,0,3.3,6,13.7324680762
1963-10-10,17,15.1,3.1,3.1,8,4.8147372828
1963-10-11,17.2,13.9,1.5,0,8,2.2189658782
1963-10-12,17,12.8,39.5,0,8,6.6150303538
1963-10-13,14.7,12.3,23.1,0,8,4.4379317563
1963-10-15,15.4,9.8,0,1.2,8,8.2897215826
1963-10-17,15.5,7.3,0,0.4,6,11.5972367595
1963-10-18,23.6,7.5,4.1,10.6,4,27.0043960645
1963-10-19,19.5,11,0,6.7,5,22.8176679925
1963-10-20,24.5,15,2.5,10.6,3,26.3763868537
1963-10-21,22.5,13.2,0,8.6,6,18.3797362361
1963-10-22,15.9,6.5,0,6.7,4,23.780615449
1963-10-23,13.4,7,0.4,0.2,7,9.6294745656
1963-10-24,19.6,8.9,9.8,6.7,6,23.487544484
1963-10-25,18,14.2,1.6,0,8,4.6472681599
1963-10-26,18.5,14.2,0,3.6,8,11.974042286
1963-10-27,19,14.4,0.2,0.5,6,7.2011722839
1963-10-28,28.2,11.8,0,8.9,2,23.8643500105
1963-10-31,20,16,3.5,0.1,8,6.4056939502
1963-11-01,18.4,12,0,3,7,12.5183169353
1963-11-02,20.1,13,0,7.7,3,31.6097969437
1963-11-04,22.6,17.7,12.6,0,8,3.2237806154
1963-11-07,17.6,14.5,5,0,7,3.9773916684
1963-11-08,14.6,11.4,27.4,0,8,5.0659409671
1963-11-09,16.1,12.5,8.3,0,8,7.4523759682
1963-11-12,21.2,13.8,0,8.2,5,25.9158467658
1963-11-13,22.4,11.6,0,7.4,2,21.2267113251
1963-11-15,21,8.2,0,5.1,6,17.6679924639
1963-11-18,21.2,8.5,0.7,0.7,6,20.7661712372
1963-11-19,19.8,14.2,0.2,0,8,11.5972367595
1963-11-20,23,7.8,0,12.1,1,30.8561858907
1963-11-21,26.7,11,0,11.4,0,31.861000628
1963-11-22,26.2,13.6,0,10.4,2,34.0380992255
1963-11-23,28.2,15.4,0,10.7,3,29.7257693113
1963-11-25,24.7,16.5,0,9.3,4,21.8547205359
1963-11-26,26.8,9.8,0.9,11.8,2,31.1911241365
1963-11-27,28.2,15.5,0,10,4,26.6694578187
1963-11-29,27.7,18.8,11.4,,8,20.640569395
1963-11-30,23.6,18.6,0,3.3,6,13.1463261461
1963-12-02,18.7,15.1,34.9,0,8,6.6987649152
1963-12-04,24.2,11,0,10.4,2,31.6516642244
1963-12-06,30.2,18.2,0,10.4,0,35.5871886121
1963-12-11,22.2,16.5,0,2.7,7,10.2993510571
1963-12-12,23.5,15.5,0,5.6,6,22.9851371153
1963-12-13,25.3,16.6,0,9.4,1,28.8046891354
1963-12-14,26.8,19.2,0,10.8,2,27.0043960645
1963-12-15,27.4,17.7,0.1,10.2,2,30.521247645
1963-12-17,25.8,16.1,0,6.8,6,18.5053380783
1963-12-19,21,11,0,10.2,0,29.3070965041
1963-12-20,23.6,15.8,0,9.7,0,30.1025748378
1963-12-21,24.9,18,0,11.6,0,32.4890098388
1963-12-22,27.1,18.2,0,11.1,0,32.8658153653
1963-12-24,30.3,22.6,0,11.5,1,31.6097969437
1963-12-26,31.3,24.2,2.2,4.8,8,19.2589491313
1963-12-27,30.4,19.2,9.2,7.9,4,21.8547205359
1963-12-28,30.5,18.3,0,11.3,3,21.3523131673
1963-12-29,30.1,20.6,0,9.5,2,28.0929453632
1963-12-30,35.3,25.1,0,,2,24.1992882562
1963-12-31,25.9,15.5,0,,5,26.3763868537
1964-01-01,30.3,14.1,0,9,3,25.7483776429
