"omm_id","Date","Tmax","Tmin","Precip","Nub","Sunabs","Solrad"
87585,2012-12-28,NA,NA,0,4,11.1,29.57316996
87585,2012-12-29,NA,NA,0,2,8.1,22.01843808
87585,2012-12-30,NA,NA,0,1,12.6,30.52154358
87585,2012-12-31,NA,NA,3,6,NA,14.32711998
87585,2013-01-01,NA,NA,0,2,12.2,27.60652152
87585,2013-01-02,NA,NA,0,2,11.9,28.03523682
87585,2013-01-03,NA,NA,0,1,12.5,31.5039483
87585,2013-01-04,NA,NA,13,NA,10.2,28.31016792
87585,2013-01-05,NA,NA,0,3,7.9,22.9337538
87585,2013-01-06,NA,NA,0,4,11.2,26.24327178
87585,2013-01-07,NA,NA,0,2,11,23.86066674
87585,2013-01-08,NA,NA,0,7,NA,15.99086226
87585,2013-01-09,NA,NA,0,1,11.7,29.0512935
87585,2013-01-10,NA,NA,0,0,12.9,31.26667104
87585,2013-01-11,NA,NA,0,2,12.5,31.49677278
87585,2013-01-12,NA,NA,0,4,NA,28.55306454
87585,2013-01-13,NA,NA,0,1,12.4,30.76939782
87585,2013-01-14,NA,NA,0,3,NA,28.43494566
87585,2013-01-15,NA,NA,0,0,12.5,30.82895994
87585,2013-01-16,NA,NA,32,5,6,23.26486122
87585,2013-01-17,NA,NA,0,NA,7.2,20.51829786
87585,2013-01-18,NA,NA,0,3,12,23.57378244
87585,2013-01-19,NA,NA,0,NA,1,9.35334378
87585,2013-01-20,NA,NA,0,3,8.7,25.75212474
87585,2013-01-21,NA,NA,0,2,12.1,30.76648416
87585,2013-01-22,NA,NA,0,5,10.5,29.87295162
87585,2013-01-23,NA,NA,15,4,9.2,22.93570398
87585,2013-01-24,NA,NA,0,2,8.2,NA
87585,2013-01-25,NA,NA,0,2,11.3,27.99220212
87585,2013-01-26,NA,NA,0,0,12.7,30.64650516
87585,2013-01-27,NA,NA,0,0,12.2,30.2272635
87585,2013-01-28,NA,NA,0,3,11.1,28.00267422
87585,2013-01-29,NA,NA,0,5,9.2,23.49140226
87585,2013-01-30,NA,NA,0,2,NA,27.61557186
87585,2013-01-31,NA,NA,0,7,7.9,17.6398593
87585,2013-02-01,NA,NA,22,3,NA,27.46027074
87585,2013-02-02,NA,NA,0,7,5.5,17.41615008
87585,2013-02-03,NA,NA,0,1,NA,30.52896426
87585,2013-02-04,NA,NA,0,1,12,30.5630925
87585,2013-02-05,NA,NA,0,1,11.8,30.01628688
87585,2013-02-06,NA,NA,0,0,12.1,29.9051934
87585,2013-02-07,NA,NA,0,3,12.1,29.37134868
87585,2013-02-08,NA,NA,0,1,11.6,29.0737788
87585,2013-02-09,NA,NA,0,1,12,29.35433178
87585,2013-02-10,NA,NA,43,5,8,23.7146601
87585,2013-02-11,NA,NA,0,5,NA,19.85807718
87585,2013-02-12,NA,NA,0,3,9.6,25.24778358
87585,2013-02-13,NA,NA,0,6,4,15.82831002
87585,2013-02-14,NA,NA,0,4,8.3,16.65251688
87585,2013-02-15,NA,NA,0,2,12.3,27.80735496
87585,2013-02-16,NA,NA,0,3,10.3,26.50309824
87585,2013-02-17,NA,NA,0,7,2.9,16.17456792
87585,2013-02-18,NA,NA,2,5,9.8,23.48238684
87585,2013-02-19,NA,NA,10,7,NA,4.49725872
87585,2013-02-20,NA,NA,33,8,0,8.24417525999998
87585,2013-02-21,NA,NA,0,5,8,19.6756401
87585,2013-02-22,NA,NA,0,4,11.4,25.1437338
87585,2013-02-23,NA,NA,19,5,3.8,17.48844552
87585,2013-02-24,NA,NA,0,6,7.1,16.5382923
87585,2013-02-25,NA,NA,0,3,NA,21.70009518
87585,2013-02-26,NA,NA,0,0,10.8,27.0784224
87585,2013-02-27,NA,NA,0,0,11,25.42529334
87585,2013-02-28,NA,NA,0,1,11.4,25.58789736
87585,2013-03-01,NA,NA,45,4,9,23.89595778
87585,2013-03-02,NA,NA,0,5,6.8,17.47849962
87585,2013-03-03,NA,NA,0,3,6.3,11.5359387
87585,2013-03-04,NA,NA,0,3,9.9,21.89739732
87585,2013-03-05,NA,NA,0,2,10.1,22.8490425
87585,2013-03-06,NA,NA,0,1,11.9,24.66404844
87585,2013-03-07,NA,NA,0,2,10.5,NA
87585,2013-03-08,NA,NA,15,3,9.6,NA
87585,2013-03-09,NA,NA,0.8,5,7.8,NA
87585,2013-03-10,NA,NA,0,2,10.7,NA
87585,2013-03-11,NA,NA,0,3,7.1,NA
87585,2013-03-12,NA,NA,0,2,10.8,NA
87585,2013-03-13,NA,NA,0,4,2.2,NA
87585,2013-03-14,NA,NA,0,4,6.8,NA
87585,2013-03-15,NA,NA,0,5,6.4,NA
87585,2013-03-16,NA,NA,0,1,12,NA
87585,2013-03-17,NA,NA,0,3,9.5,NA
